,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1593,034300,KR7034300004,신세계건설,KOSPI,,12350,1,60,0.49,12130,12410,12130,3074,37455250,95842841900,7760554,STK
1594,002450,KR7002450005,삼익악기,KOSPI,,1057,2,-3,-0.28,1059,1060,1056,35894,37919219,95691177155,90530915,STK
1595,244920,KR7244920005,에이플러스에셋,KOSPI,,4230,2,-30,-0.7,4230,4260,4215,4961,20984365,95630541390,22607693,STK
1596,214270,KR7214270001,FSN,KOSDAQ,중견기업부,2875,1,45,1.59,2860,2945,2860,407141,1181692610,95595081125,33250463,KSQ
1597,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,1279,2,-14,-1.08,1300,1300,1277,59914,76921691,95299781314,74511166,KSQ
1598,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,5430,2,-10,-0.18,5410,5500,5410,1761,9563510,95233218780,17538346,KSQ
1599,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,950,2,-5,-0.52,955,960,945,10987,10444733,95000000000,100000000,KSQ
1600,294140,KR7294140009,레몬,KOSDAQ,투자주의환기종목(소속부없음),2260,2,-5,-0.22,2265,2280,2245,15680,35347750,94920000000,42000000,KSQ
1601,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1337,2,-3,-0.22,1340,1346,1329,31368,41928950,94487470609,70671257,KSQ
1602,305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,6040,1,10,0.17,6030,6080,5890,11845,70441490,94445450560,15636664,KSQ
1603,056090,KR7056090004,이노시스,KOSDAQ,관리종목(소속부없음),1180,0,0,0.0,0,0,0,0,0,94198204660,79828987,KSQ
1604,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,5900,2,-10,-0.17,5910,5940,5870,10267,60486230,94153657300,15958247,KSQ
1605,056730,KR7056730005,CNT85,KOSDAQ,중견기업부,1270,1,8,0.63,1260,1270,1252,2505,3152615,94121206220,74111186,KSQ
1606,163560,KR7163560006,동일고무벨트,KOSPI,,6770,2,-50,-0.73,6750,6820,6710,10474,70720410,94103000000,13900000,STK
1607,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,6100,1,10,0.16,6090,6100,6070,1303,7934700,93940000000,15400000,KSQ
1608,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,3470,2,-20,-0.57,3470,3480,3440,48522,167847025,93928819280,27068824,KSQ
1609,048430,KR7048430003,유라테크,KOSDAQ,중견기업부,8150,2,-100,-1.21,8170,8230,8150,8121,66473180,93888000000,11520000,KSQ
1610,101140,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
1611,208140,KR7208140004,정다운,KOSDAQ,우량기업부,2870,1,5,0.17,2835,2870,2830,24165,68796060,93803786020,32684246,KSQ
1612,225190,KR7225190008,삼양옵틱스,KOSDAQ,우량기업부,9230,2,-20,-0.22,9300,9300,9170,3040,28094810,93681620240,10149688,KSQ
1613,053290,KR7053290003,NE능률,KOSDAQ,우량기업부,5660,1,20,0.35,5600,5720,5600,136164,768887640,93538897620,16526307,KSQ
1614,274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,11940,2,-190,-1.57,12290,12290,11820,33272,396911160,93368722440,7819826,KSQ
1615,011300,KR7011300001,성안,KOSPI,,1386,2,-12,-0.86,1398,1398,1371,95059,131229708,93348551142,67351047,STK
1616,092440,KR7092440007,기신정기,KOSPI,,3195,2,-15,-0.47,3215,3215,3190,9633,30808785,93294000000,29200000,STK
1617,033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,4880,1,5,0.1,4880,4940,4850,53044,259772065,93278428160,19114432,KSQ
1618,101170,KR7101170009,우림피티에스,KOSDAQ,벤처기업부,6900,1,40,0.58,6780,6970,6720,78993,540939050,93150000000,13500000,KSQ
1619,064240,KR7064240005,홈캐스트,KOSDAQ,중견기업부,2655,2,-25,-0.93,2685,2695,2650,15531,41432055,93025921860,35038012,KSQ
1620,004060,KR7004060000,SG세계물산,KOSPI,,458,1,21,4.81,443,460,443,1820207,820751820,92710631680,202424960,STK
1621,446540,KR7446540007,메가터치,KOSDAQ,중견기업부,4435,2,-65,-1.44,4500,4500,4420,49678,220385915,92119385000,20771000,KSQ
1622,175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,2450,2,-10,-0.41,2520,2520,2420,24038,59064950,92018001600,37558368,KSQ
1623,005740,KR7005740006,크라운해태홀딩스,KOSPI,,6180,1,10,0.16,6180,6250,6150,2897,17888380,91756604460,14847347,STK
1624,054930,KR7054930003,유신,KOSDAQ,우량기업부,30500,2,-100,-0.33,30450,30650,30350,3646,111071750,91500000000,3000000,KSQ
1625,010600,KR7010600005,웰바이오텍,KOSPI,,1006,2,-3,-0.3,1025,1053,989,1184764,1207628273,91468947442,90923407,STK
1626,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,8450,2,-70,-0.82,8440,8520,8350,2675,22567470,91430588600,10820188,KSQ
1627,037370,KR7037370004,EG,KOSDAQ,중견기업부,10600,2,-40,-0.38,10600,10700,10500,13525,142806080,91424703200,8624972,KSQ
1628,066910,KR7066910001,손오공,KOSDAQ,중견기업부,2705,2,-5,-0.18,2710,2740,2685,26645,72263465,91386420595,33784259,KSQ
1629,438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,8260,2,-70,-0.84,8440,8440,8160,15276,125739520,91326607400,11056490,KSQ
1630,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,6020,2,-10,-0.17,6070,6070,5990,15053,90434850,91326410000,15170500,KSQ
1631,014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
1632,064520,KR7064520000,테크엘,KOSDAQ,중견기업부,4170,2,-25,-0.6,4200,4200,4135,1555,6460455,91242314670,21880651,KSQ
1633,090410,KR7090410002,덕신하우징,KOSDAQ,벤처기업부,1979,2,-4,-0.2,1984,1995,1975,77760,154081870,91200424005,46084095,KSQ
1634,009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,5180,2,-10,-0.19,5190,5190,5150,5736,29598680,91168000000,17600000,KSQ
1635,011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,8650,2,-40,-0.46,8690,8710,8630,8230,71484850,91084500000,10530000,KSQ
1636,021820,KR7021820006,세원정공,KOSPI,,9100,2,-140,-1.52,9260,9300,9010,5126,47012950,91000000000,10000000,STK
1637,147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,8390,2,-310,-3.56,8610,8980,8180,95191,813767610,90778675740,10819866,KSQ
1638,150900,KR7150900009,파수,KOSDAQ,벤처기업부,7760,1,30,0.39,7730,7780,7700,6863,53124460,90535314720,11666922,KSQ
1639,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,2255,1,5,0.22,2250,2260,2235,30424,68342265,90510799885,40137827,KSQ
1640,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5580,1,20,0.36,5560,5600,5500,48949,271302550,90487400400,16216380,KSQ
1641,239610,KR7239610009,에이치엘사이언스,KOSDAQ,우량기업부,16780,1,10,0.06,16850,16850,16600,1368,22795100,90479689700,5392115,KSQ
1642,322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,5470,1,30,0.55,5440,5570,5410,19234,105359950,90361528250,16519475,KSQ
1643,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,12190,1,30,0.25,12200,12200,12040,751,9131430,90306786920,7408268,KSQ
1644,094970,KR7094970001,제이엠티,KOSDAQ,중견기업부,5390,2,-140,-2.53,5530,5590,5260,151368,815045670,90273013600,16748240,KSQ
1645,068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,3255,2,-15,-0.46,3235,3265,3220,16257,52686990,90144217380,27694076,KSQ
1646,187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3950,2,-10,-0.25,3950,4000,3930,20096,79458700,89895798500,22758430,KSQ
1647,430690,KR7430690008,한싹,KOSDAQ,벤처기업부,16500,1,400,2.48,16100,17100,16050,79997,1330877330,89886637500,5447675,KSQ
1648,041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4730,1,25,0.53,4755,4755,4660,81417,382935930,89870000000,19000000,KSQ
1649,180060,KR7180060006,탑선,KONEX,일반기업부,9600,2,-170,-1.74,9790,9790,9200,2887,26978590,89737593600,9347666,KNX
1650,191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,11020,2,-10,-0.09,11040,11120,10910,2054,22507890,89359350680,8108834,KSQ
1651,000910,KR7000910000,유니온,KOSPI,,5720,2,-50,-0.87,5730,5790,5670,65299,373487420,89298460680,15611619,STK
1652,204210,KR7204210009,모두투어리츠,KOSPI,,11390,2,-180,-1.56,11580,11580,11270,13489,153367360,89147422850,7826815,STK
1653,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4445,2,-30,-0.67,4475,4475,4445,7360,32823590,89113226650,20047970,KSQ
1654,004960,KR7004960001,한신공영,KOSPI,,7700,1,90,1.18,7610,7710,7610,13634,104588900,89094405400,11570702,STK
1655,016090,KR7016090003,대현,KOSPI,,2010,2,-10,-0.5,2015,2025,2005,10801,21770815,89007443100,44282310,STK
1656,011370,KR7011370004,서한,KOSDAQ,우량기업부,882,2,-1,-0.11,881,885,880,50903,44890096,88989270930,100894865,KSQ
1657,321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3155,2,-10,-0.32,3165,3195,3100,144326,453411460,88946025020,28192084,KSQ
1658,351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,10730,1,10,0.09,10700,10800,10530,37226,397066960,88935819600,8288520,KSQ
1659,083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,10370,2,-140,-1.33,10450,10650,10310,17756,185185140,88930237140,8575722,KSQ
1660,008970,KR7008970006,동양철관,KOSPI,,747,2,-1,-0.13,750,751,745,9303,6956061,88807311630,118885290,STK
1661,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,9390,2,-30,-0.32,9420,9450,9320,4114,38574710,88798375440,9456696,KSQ
1662,000220,KR7000220004,유유제약,KOSPI,,5210,1,10,0.19,5200,5220,5160,19993,103586020,88738548710,17032351,STK
1663,006340,KR7006340004,대원전선,KOSPI,,1233,2,-4,-0.32,1248,1248,1228,68130,84007485,88732270422,71964534,STK
1664,023810,KR7023810005,인팩,KOSPI,,8870,2,-70,-0.78,9020,9020,8800,4175,37141290,88700000000,10000000,STK
1665,333430,KR7333430007,일승,KOSDAQ,중견기업부,2880,1,10,0.35,2890,2890,2855,14616,42010140,88493031360,30726747,KSQ
1666,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,6620,2,-60,-0.9,6680,6680,6600,1649,10940620,88471004000,13364200,STK
1667,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,6450,2,-20,-0.31,6430,6540,6430,10242,66046880,88462091850,13715053,KSQ
1668,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1403,2,-7,-0.5,1406,1439,1366,426576,599165420,88228470143,62885581,KSQ
1669,208340,KR7208340000,파멥신,KOSDAQ,기술성장기업부,2915,0,0,0.0,0,0,0,0,0,88036229820,30201108,KSQ
1670,063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1912,2,-9,-0.47,1906,1920,1905,21499,41053892,88007742448,46029154,KSQ
1671,101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3800,2,-65,-1.68,3845,3860,3780,115726,440762455,87958710200,23147029,KSQ
1672,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,6190,2,-40,-0.64,6210,6250,6150,34793,215127110,87898000000,14200000,KSQ
1673,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2700,2,-5,-0.18,2690,2705,2670,25629,68804150,87892724700,32552861,KSQ
1674,03473K,KR703473K016,SK우,KOSPI,,155100,2,-3500,-2.21,158600,159300,154900,712,112156500,87807538500,566135,STK
1675,348030,KR7348030008,모비릭스,KOSDAQ,우량기업부,9140,1,110,1.22,8990,9160,8950,9164,83383160,87778732000,9603800,KSQ
1676,043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1078,1,2,0.19,1076,1082,1072,105765,113924065,87739990646,81391457,KSQ
1677,007110,KR7007110000,일신석재,KOSPI,,1131,2,-1,-0.09,1125,1134,1120,14828,16701401,87603425910,77456610,STK
1678,098120,KR7098120009,마이크로컨텍솔,KOSDAQ,중견기업부,10530,2,-180,-1.68,10670,10800,10470,36172,384361400,87533425980,8312766,KSQ
1679,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2440,3,0,0.0,2450,2460,2420,11013,26931405,87398372200,35819005,KSQ
1680,005800,KR7005800008,신영와코루,KOSPI,,9710,2,-40,-0.41,9750,9790,9660,662,6441230,87390000000,9000000,STK
1681,100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5520,2,-40,-0.72,5590,5590,5450,27327,150262470,87381726960,15830023,KSQ
1682,036640,KR7036640001,HRS,KOSDAQ,우량기업부,5340,2,-10,-0.19,5370,5370,5310,3517,18733290,87334632000,16354800,KSQ
1683,007590,KR7007590003,동방아그로,KOSPI,,6410,2,-70,-1.08,6470,6470,6360,6278,40116760,87288668570,13617577,STK
1684,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2355,3,0,0.0,2350,2365,2325,8207,19163005,87257017260,37051812,KSQ
1685,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,752,1,1,0.13,751,753,750,34664,26049886,87228180592,115994921,KSQ
1686,015710,KR7015710007,코콤,KOSDAQ,중견기업부,4970,1,5,0.1,4940,5030,4940,36832,183579235,87126585000,17530500,KSQ
1687,018500,KR7018500009,동원금속,KOSPI,,1861,2,-24,-1.27,1885,1885,1846,143688,267640358,87010930313,46754933,STK
1688,001290,KR7001290006,상상인증권,KOSPI,,803,2,-5,-0.62,801,808,796,5215,4163113,86994707360,108337120,STK
1689,036670,KR7036670008,KCI,KOSDAQ,우량기업부,7710,2,-50,-0.64,7760,7780,7640,2876,22129540,86891700000,11270000,KSQ
1690,038070,KR7038070009,서린바이오,KOSDAQ,우량기업부,9980,2,-90,-0.89,10000,10010,9880,42123,418277810,86832746480,8700676,KSQ
1691,094840,KR7094840006,슈프리마에이치큐,KOSDAQ,중견기업부,8290,2,-170,-2.01,8530,8580,8160,123308,1027383650,86811553600,10471840,KSQ
1692,073640,KR7073640005,테라사이언스,KOSDAQ,투자주의환기종목(소속부없음),908,2,-4,-0.44,920,920,880,461891,413502639,86793362832,95587404,KSQ
1693,010960,KR7010960003,삼호개발,KOSPI,,3470,2,-5,-0.14,3470,3510,3470,10888,37900310,86750000000,25000000,STK
1694,234920,KR7234920007,자이글,KOSDAQ,벤처기업부,6410,2,-40,-0.62,6450,6450,6280,16964,107768990,86733133100,13530910,KSQ
1695,226340,KR7226340008,본느,KOSDAQ,중견기업부,2450,2,-5,-0.2,2425,2465,2425,53224,129889205,86701408500,35388330,KSQ
1696,013870,KR7013870001,지엠비코리아,KOSPI,,4545,2,-15,-0.33,4560,4565,4525,4377,19875065,86683512600,19072280,STK
1697,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,7230,2,-20,-0.28,7280,7280,7180,3035,21919520,86661780450,11986415,KSQ
1698,340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,1997,2,-2,-0.1,2050,2075,1975,210289,425681871,86646259364,43388212,KSQ
1699,025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3715,3,0,0.0,3680,3720,3680,5780,21393695,86559500000,23300000,KSQ
1700,204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1282,3,0,0.0,1280,1290,1274,91263,116925238,86498745040,67471720,KSQ
1701,128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,3485,2,-10,-0.29,3510,3510,3465,6803,23699685,86439740965,24803369,KSQ
1702,087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,10580,2,-130,-1.21,10770,10910,10560,34642,371054900,86402183640,8166558,KSQ
1703,170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,12590,1,140,1.12,12400,12630,12280,12822,159206340,86321194700,6856330,KSQ
1704,238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,3665,2,-55,-1.48,3740,3745,3650,9743,35936020,86278875495,23541303,KSQ
1705,353590,KR7353590003,오토앤,KOSDAQ,중견기업부,6700,1,30,0.45,6640,6700,6640,2491,16571830,86266319000,12875570,KSQ
1706,131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,5340,2,-10,-0.19,5340,5370,5300,8751,46609470,86257885080,16153162,KSQ
1707,378850,KR7378850002,화승알앤에이,KOSPI,,4525,2,-5,-0.11,4515,4550,4480,42816,192819690,85946144075,18993623,STK
1708,219420,KR7219420007,링크제니시스,KOSDAQ,기술성장기업부,7490,2,-10,-0.13,7430,7500,7230,172839,1267909480,85906607430,11469507,KSQ
1709,049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,2005,2,-5,-0.25,2005,2045,1991,64446,129402311,85823473625,42804725,KSQ
1710,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,9420,2,-20,-0.21,9480,9490,9270,14503,134859850,85722000000,9100000,KSQ
1711,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,3160,1,5,0.16,3155,3235,3110,8780,27601720,85414117440,27029784,KSQ
1712,004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9280,1,10,0.11,9220,9300,9220,1347,12458870,85291412800,9190885,KSQ
1713,006880,KR7006880009,신송홀딩스,KOSPI,,7210,2,-120,-1.64,7340,7360,7190,29675,215234120,85286066180,11828858,STK
1714,239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,3155,2,-5,-0.16,3160,3180,3100,90809,284524755,85120745270,26979634,KSQ
1715,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,8680,2,-220,-2.47,8950,8950,8600,25044,217332390,85107400000,9805000,KSQ
1716,024950,KR7024950008,삼천리자전거,KOSDAQ,우량기업부,6410,2,-20,-0.31,6450,6460,6410,9525,61165890,85083628570,13273577,KSQ
1717,096690,KR7096690003,에이루트,KOSDAQ,중견기업부,508,2,-10,-1.93,518,518,507,192539,98067399,85032061584,167385948,KSQ
1718,296160,KR7296160005,프로젠,KONEX,일반기업부,7360,2,-240,-3.16,7600,7600,7350,1371,10114740,85026400000,11552500,KNX
1719,010660,KR7010660009,화천기계,KOSPI,,3860,1,40,1.05,3850,3955,3845,436231,1699012555,84920000000,22000000,STK
1720,355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,15730,2,-30,-0.19,15650,15880,15450,12695,198316870,84898270600,5397220,KSQ
1721,242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,2445,2,-40,-1.61,2460,2505,2430,329351,809560575,84612315480,34606264,KSQ
1722,038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,6030,2,-70,-1.15,6110,6140,5980,90035,545713110,84510142470,14014949,KSQ
1723,004770,KR7004770004,써니전자,KOSPI,,2300,2,-5,-0.22,2300,2315,2295,52146,120004495,84416633200,36702884,STK
1724,417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,21600,1,200,0.93,21400,21800,21000,5580,120636600,84344760000,3904850,KSQ
1725,001560,KR7001560002,제일연마,KOSPI,,8430,3,0,0.0,8430,8600,8420,1065,9012590,84300000000,10000000,STK
1726,189690,KR7189690001,포시에스,KOSDAQ,벤처기업부,3085,2,-55,-1.75,3140,3150,3065,273739,846986650,84288274365,27321969,KSQ
1727,041650,KR7041650003,상신브레이크,KOSPI,,3925,2,-5,-0.13,3940,3975,3900,21816,85747640,84275441250,21471450,STK
1728,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,16580,2,-110,-0.66,16620,16790,16400,18119,299432310,84256111360,5081792,KSQ
1729,376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,4565,2,-45,-0.98,4630,4630,4540,18513,84576445,84072956770,18416858,KSQ
1730,237820,KR7237820006,플레이디,KOSDAQ,중견기업부,6550,1,170,2.66,6990,7180,6490,1677224,11513035400,84017767000,12827140,KSQ
1731,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,2735,3,0,0.0,2735,2745,2715,2810,7662035,83795148800,30638080,KSQ
1732,032540,KR7032540007,TJ미디어,KOSDAQ,중견기업부,6000,2,-40,-0.66,6080,6090,5990,2533,15283210,83589654000,13931609,KSQ
1733,105740,KR7105740005,디케이락,KOSDAQ,우량기업부,8230,2,-110,-1.32,8350,8350,8190,8913,73542440,83588101990,10156513,KSQ
1734,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2660,1,10,0.38,2645,2670,2640,62424,165835610,83583538780,31422383,KSQ
1735,288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,3570,1,370,11.56,3165,3930,3110,1019753,3710363000,83401629570,23361801,KSQ
1736,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1723,2,-6,-0.35,1725,1730,1717,21785,37494045,83271838772,48329564,KSQ
1737,003925,KR7003921004,남양유업우,KOSPI,,415500,1,5500,1.34,410000,415500,410000,157,65159500,83100000000,200000,STK
1738,032680,KR7032680001,소프트센,KOSDAQ,중견기업부,786,1,11,1.42,787,794,755,3233380,2508290780,82994340504,105590764,KSQ
1739,306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,8410,2,-120,-1.41,8470,8530,8410,7174,60669770,82971613480,9865828,KSQ
1740,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3075,2,-10,-0.32,3075,3090,3065,4364,13424005,82962282300,26979604,KSQ
1741,340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,7990,1,10,0.13,7980,8030,7930,3301,26281510,82679409390,10347861,KSQ
1742,260660,KR7260660006,알리코제약,KOSDAQ,우량기업부,5390,2,-60,-1.1,5450,5460,5330,16848,90663360,82612643190,15327021,KSQ
1743,003780,KR7003780004,진양산업,KOSPI,,6350,2,-90,-1.4,6400,6450,6350,6668,42529000,82550000000,13000000,STK
1744,196490,KR7196490007,디에이테크놀로지,KOSDAQ,벤처기업부,2435,2,-30,-1.22,2475,2475,2400,143773,348941200,82502358320,33881872,KSQ
1745,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,8240,1,70,0.86,8110,8300,8110,22358,184476320,82400000000,10000000,KSQ
1746,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1830,2,-2,-0.11,1850,1850,1808,90981,165984878,82252378650,44946655,KSQ
1747,065950,KR7065950008,웰크론,KOSDAQ,우량기업부,2910,2,-20,-0.68,2925,2925,2880,16298,47159015,82153088820,28231302,KSQ
1748,246720,KR7246720007,아스타,KOSDAQ,중견기업부,6220,1,240,4.01,6080,6300,6060,20704,127695260,82128600100,13203955,KSQ
1749,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,4520,2,-40,-0.88,4560,4575,4450,11027,50118090,82041751600,18150830,KSQ
1750,212560,KR7212560007,네오오토,KOSDAQ,우량기업부,10330,2,-170,-1.62,10380,10450,10220,122060,1259975160,81348367790,7874963,KSQ
1751,011420,KR7011420007,갤럭시아에스엠,KOSPI,,2950,1,50,1.72,3035,3070,2915,1318353,3944685640,81271449800,27549644,STK
1752,049430,KR7049430002,코메론,KOSDAQ,우량기업부,8970,3,0,0.0,8970,9050,8960,608,5456910,81160560000,9048000,KSQ
1753,053270,KR7053270005,구영테크,KOSDAQ,중견기업부,2960,2,-25,-0.84,2985,2990,2950,36595,108442740,81134798800,27410405,KSQ
1754,092300,KR7092300003,현우산업,KOSDAQ,중견기업부,4345,2,-5,-0.11,4350,4385,4325,25137,109426815,81133385520,18672816,KSQ
1755,377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,5730,1,40,0.7,5660,5730,5630,7118,40483330,81108150000,14155000,KSQ
1756,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2700,1,5,0.19,2695,2735,2665,50740,137440845,81028555200,30010576,KSQ
1757,046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1875,2,-12,-0.64,1887,1891,1867,28335,53147674,80949249375,43172933,KSQ
1758,352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2965,2,-20,-0.67,2995,2995,2965,1937,5763965,80876005535,27276899,KSQ
1759,307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,3025,2,-30,-0.98,3150,3150,3020,6834,20708495,80772636450,26701698,KSQ
1760,006090,KR7006090005,사조오양,KOSPI,,8560,2,-10,-0.12,8570,8570,8500,1162,9935030,80658645840,9422739,STK
1761,285800,KR7285800009,진영,KOSDAQ,벤처기업부,4615,1,125,2.78,4490,4675,4430,320195,1465087890,80657601050,17477270,KSQ
1762,014790,KR7014790000,HL D&I,KOSPI,,2130,3,0,0.0,2145,2145,2130,7140,15253980,80638820130,37858601,STK
1763,122350,KR7122350002,삼기,KOSDAQ,중견기업부,2095,2,-45,-2.1,2120,2135,2085,25989,54623185,80321101660,38339428,KSQ
1764,263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,관리종목(소속부없음),5950,0,0,0.0,0,0,0,0,0,80289841450,13494091,KSQ
1765,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,9220,2,-20,-0.22,9240,9260,9070,48567,444587640,80273671840,8706472,KSQ
1766,004910,KR7004910006,조광페인트,KOSPI,,6270,1,60,0.97,6240,6290,6210,1592,9945600,80256000000,12800000,STK
1767,084180,KR7084180009,수성샐바시온,KOSDAQ,중견기업부,722,1,37,5.4,698,759,687,722049,528163201,80251383000,111151500,KSQ
1768,214610,KR7214610008,미코바이오메드,KOSDAQ,기술성장기업부,1840,3,0,0.0,1840,1880,1830,306775,569413726,80166858800,43568945,KSQ
1769,136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,7270,1,10,0.14,7260,7360,7230,3816,27743990,80108900620,11019106,KSQ
1770,024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2540,2,-5,-0.2,2560,2560,2535,66974,170292620,80092666840,31532546,KSQ
1771,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,13530,2,-40,-0.29,13660,13660,13490,4349,58779220,80082581700,5918890,KSQ
1772,002140,KR7002140002,고려산업,KOSPI,,3210,2,-15,-0.47,3195,3225,3190,44760,143257360,80055554250,24939425,STK
1773,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1380,2,-1,-0.07,1359,1382,1359,721,984348,80035959360,57997072,KSQ
1774,011230,KR7011230000,삼화전자,KOSPI,,4735,2,-90,-1.87,4995,5120,4645,1527077,7481328935,80034284500,16902700,STK
1775,327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,9480,3,0,0.0,9380,9520,9380,14773,139377540,79947029880,8433231,KSQ
1776,225220,KR7225220003,제놀루션,KOSDAQ,우량기업부,4165,1,105,2.59,4060,4180,4010,102379,421379640,79926437465,19190021,KSQ
1777,288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,2370,2,-20,-0.84,2400,2400,2350,98247,232099300,79825894440,33681812,KSQ
1778,041520,KR7041520008,이라이콤,KOSDAQ,중견기업부,6540,3,0,0.0,6600,6600,6470,3573,23146350,79714294200,12188730,KSQ
1779,033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,2140,2,-10,-0.47,2150,2150,2130,39830,84971070,79426671380,37115267,KSQ
1780,224110,KR7224110007,에이텍모빌리티,KOSDAQ,벤처기업부,14870,1,150,1.02,14730,15030,14650,6577,97481250,79405800000,5340000,KSQ
